n_samples,n_features,n_threads,n_cpus,system,machine,fit_time,predict_time,fit_speedup,predict_speedup
100,31,26,32,Linux,x86_64,0.06044018782353412,0.0014931645485063002,0.4937260251127561,0.6013891347164819
100,31,27,32,Linux,x86_64,0.06181880533334937,0.0015215149163494393,0.48271547032119116,0.5901834587136554
100,31,28,32,Linux,x86_64,0.059971341529406426,0.001557279192216892,0.49758589569902617,0.576629380462732
100,31,29,32,Linux,x86_64,0.061970699303036315,0.001561895918811651,0.48153230521508444,0.5749249517847141
100,31,30,32,Linux,x86_64,0.08113107725925299,0.0015813816181807923,0.36781088947982077,0.5678407574058882
100,31,31,32,Linux,x86_64,0.06956560710346069,0.0016158214733442773,0.4289604437261844,0.5557377164675187
100,31,32,32,Linux,x86_64,0.07333138464286192,0.0016864114072507605,0.4069320910345939,0.5324756058662062
100,100,1,32,Linux,x86_64,0.047495944744188695,0.0009211798001836522,1.0,1.0
100,100,2,32,Linux,x86_64,0.058582195828561064,0.0010450471384532256,0.8107573311724959,0.8814720085709153
100,100,3,32,Linux,x86_64,0.06156736106060056,0.0010435899577453083,0.7714468173719283,0.8827028214931034
100,100,4,32,Linux,x86_64,0.06501590216130133,0.0010058362252394453,0.7305281195107243,0.9158347821131217
100,100,5,32,Linux,x86_64,0.06060631284847687,0.0009994760654348585,0.7836798266037783,0.9216626911249339
100,100,6,32,Linux,x86_64,0.059918707000001764,0.001038465944443504,0.7926730585856483,0.8870582661979316
100,100,7,32,Linux,x86_64,0.060376231500015365,0.0010138572706519659,0.7866662685659108,0.9085892332668118
100,100,8,32,Linux,x86_64,0.06034426876470554,0.0010200295553284345,0.7870829445193039,0.9030912833570258
100,100,9,32,Linux,x86_64,0.06007581329411698,0.0010033402783342317,0.7906001124222785,0.9181130470641684
100,100,10,32,Linux,x86_64,0.060287257205880664,0.0010304957480676406,0.7878272614391844,0.8939190694488796
100,100,11,32,Linux,x86_64,0.06160346269696978,0.0010260281348708025,0.7709947244008571,0.8978114428603338
100,100,12,32,Linux,x86_64,0.06079631245455113,0.0010571715010564587,0.7812306836815924,0.8713626873814642
100,100,13,32,Linux,x86_64,0.062263286575740276,0.0010815765891892181,0.7628242477436872,0.8517009423014563
100,100,14,32,Linux,x86_64,0.062125438515153925,0.0010640068781896765,0.7645168529893478,0.8657648921884479
100,100,15,32,Linux,x86_64,0.06578548003224041,0.0011085480288093373,0.7219821869645352,0.8309787002851537
100,100,16,32,Linux,x86_64,0.06365045556249527,0.0010897703491281844,0.7461996041419492,0.8452971774471526
100,100,17,32,Linux,x86_64,0.06434109368750285,0.0011143925849581157,0.7381898880188598,0.826620539850662
100,100,18,32,Linux,x86_64,0.0662854565161172,0.001150633237492634,0.7165364356001702,0.8005850779967143
100,100,19,32,Linux,x86_64,0.067174841299997,0.0014451038280360424,0.7070496010861557,0.6374488685948433
100,100,20,32,Linux,x86_64,0.06678377646664255,0.0014273158316694995,0.7111898616262315,0.6453931076390912
100,100,21,32,Linux,x86_64,0.072358390035719,0.0015010060757679284,0.6563985837819607,0.6137082421284459
100,100,22,32,Linux,x86_64,0.07201788621428916,0.0014687966659348217,0.6595020659571228,0.6271663202594238
100,100,23,32,Linux,x86_64,0.07415560714815052,0.0012033030817797381,0.6404902686495403,0.7655426252388441
100,100,24,32,Linux,x86_64,0.07167964010713083,0.0015180811638856194,0.6626141631459406,0.6068053685784741
100,100,25,32,Linux,x86_64,0.07764757226923481,0.0015002166364336612,0.6116861526526739,0.6140311857716066
100,100,26,32,Linux,x86_64,0.07531749351851937,0.0015206342097248628,0.6306097365349818,0.6057865818698941
100,100,27,32,Linux,x86_64,0.07167727357142033,0.0012333387620200602,0.6626360403742619,0.7468992531093978
100,100,28,32,Linux,x86_64,0.08752025739130184,0.0015456607890276313,0.5426851583837898,0.5959779834766737
100,100,29,32,Linux,x86_64,0.09101950047824195,0.0012519520569460585,0.521821637062736,0.7357947894831743
100,100,30,32,Linux,x86_64,0.08505129754167721,0.0015605977886124147,0.5584388024287874,0.5902736803200954
100,100,31,32,Linux,x86_64,0.08131056731999706,0.00168671092242794,0.5841300375788647,0.546139701791732
100,100,32,32,Linux,x86_64,0.1035527677999994,0.0017257842251946856,0.45866417434560325,0.5337746090938652
100,316,1,32,Linux,x86_64,0.2884166011428663,0.0009566546355796209,1.0,1.0
100,316,2,32,Linux,x86_64,0.248124439111128,0.0010464894612966093,1.1623869143083185,0.9141560149056043
100,316,3,32,Linux,x86_64,0.21679090550002228,0.0009984434880233673,1.3303906844138196,0.9581460013060165
100,316,4,32,Linux,x86_64,0.19961116390910857,0.0009653177123562015,1.4448921367654297,0.9910256730341813
100,316,5,32,Linux,x86_64,0.18645812381820095,0.0009725536976167313,1.5468170291366665,0.9836522527485407
100,316,6,32,Linux,x86_64,0.17914081608333277,0.000981559211481462,1.6099993705996105,0.9746275358526229
100,316,7,32,Linux,x86_64,0.17556733475000405,0.00101148205561053,1.6427691492472216,0.9457949651931142
100,316,8,32,Linux,x86_64,0.17448540975001,0.0010129883245558688,1.652955405016893,0.9443886098085615
100,316,9,32,Linux,x86_64,0.17290554799998858,0.0010420699359366737,1.668058685675519,0.9180330442214739
100,316,10,32,Linux,x86_64,0.1721852410833359,0.0010151932389646874,1.6750367181776957,0.9423374771045901
100,316,11,32,Linux,x86_64,0.16907155508332986,0.0010618680769629457,1.7058848308381336,0.9009166546523875
100,316,12,32,Linux,x86_64,0.17159973591667685,0.0010428407622496273,1.6807520104979174,0.9173544707975504
100,316,13,32,Linux,x86_64,0.17231269500000698,0.00106706557333279,1.673797749741275,0.8965284416323918
100,316,14,32,Linux,x86_64,0.17072814841665718,0.001046244347802321,1.68933244938025,0.9143701828249902
100,316,15,32,Linux,x86_64,0.17085289758332087,0.0010877680587262845,1.6880989741611636,0.8794656433466247
100,316,16,32,Linux,x86_64,0.17563340141668013,0.0010944103851203476,1.6421512014028274,0.874127885285392
100,316,17,32,Linux,x86_64,0.18064556491667835,0.0011811077626923342,1.5965883318303258,0.8099638879681287
100,316,18,32,Linux,x86_64,0.17984295525001434,0.0011390212972673753,1.603713644173134,0.839891789446545
100,316,19,32,Linux,x86_64,0.1832353823636326,0.0014121584622445666,1.5740224263592304,0.6774414211695892
100,316,20,32,Linux,x86_64,0.18462063354546776,0.001298303752109768,1.5622121731688026,0.73684962708075
100,316,21,32,Linux,x86_64,0.18832583427273553,0.0014695826737689504,1.5314765616552546,0.6509702738438976
100,316,22,32,Linux,x86_64,0.19309641800000257,0.0014872141360604146,1.493640348848224,0.643252785448752
100,316,23,32,Linux,x86_64,0.19595587781818516,0.001498327593257211,1.4718446027450605,0.6384816243689082
100,316,24,32,Linux,x86_64,0.1970363731818142,0.0014813019326428878,1.4637733961776263,0.6458201494902465
100,316,25,32,Linux,x86_64,0.2016846544000032,0.0015163016406365536,1.430037411626007,0.6309131441538313
100,316,26,32,Linux,x86_64,0.20198851929998227,0.0015403248052361673,1.4278861102720686,0.6210733166976063
100,316,27,32,Linux,x86_64,0.2003566838999859,0.0015156381446976665,1.4395157452637726,0.6311893369313759
100,316,28,32,Linux,x86_64,0.2138496997000061,0.0015420732328449436,1.3486883617207066,0.6203691337114423
100,316,29,32,Linux,x86_64,0.20724138519998406,0.0015706326295132451,1.3916940425028992,0.6090887312560785
100,316,30,32,Linux,x86_64,0.20279975959999774,0.0015762874349876358,1.4221742753134385,0.6069036740035454
100,316,31,32,Linux,x86_64,0.2356182158888992,0.001673721907949181,1.2240844794396673,0.5715732291225214
100,316,32,32,Linux,x86_64,0.21965241100000413,0.0016933056675127061,1.3130591184034894,0.5649627553570108
100,1000,1,32,Linux,x86_64,0.5458986767499994,0.0010080308322420605,1.0,1.0
100,1000,2,32,Linux,x86_64,0.5317379542500191,0.0010491725464084223,1.0266310170015096,0.9607865128503408
100,1000,3,32,Linux,x86_64,0.5187544894999689,0.0010010996876864502,1.0523256912459589,1.0069235308340054
100,1000,4,32,Linux,x86_64,0.4755265249999866,0.0009684736442389603,1.1479878577751572,1.040844878163086
100,1000,5,32,Linux,x86_64,0.42438749120001373,0.000980165506124966,1.2863213173564474,1.0284292050097321
100,1000,6,32,Linux,x86_64,0.40844445779994204,0.0009912271684857767,1.3365309929542073,1.0169523841663395
100,1000,7,32,Linux,x86_64,0.37851178299998384,0.0010070069803721116,1.4422237332305787,1.001016727679058
100,1000,8,32,Linux,x86_64,0.36888262816664036,0.0010291365432117383,1.4798709265956356,0.9794918263189732
100,1000,9,32,Linux,x86_64,0.37380665283338504,0.0010294581317550054,1.4603771030081694,0.9791858465614177
100,1000,10,32,Linux,x86_64,0.34672803633335053,0.0010260566005096431,1.5744290035581738,0.9824319942402503
100,1000,11,32,Linux,x86_64,0.3456566303333375,0.0010394545849375355,1.57930914336449,0.9697689989049754
100,1000,12,32,Linux,x86_64,0.3370553565000212,0.0010719948113590574,1.619611337492466,0.9403318202297039
100,1000,13,32,Linux,x86_64,0.3454236233333556,0.0010707926402564736,1.5803744731817972,0.9413875239193085
100,1000,14,32,Linux,x86_64,0.34191275183335773,0.0010643619718083068,1.5966022730151368,0.947075204621843
100,1000,15,32,Linux,x86_64,0.3411635259999836,0.001068611619122824,1.6001085554205041,0.9433088824820268
100,1000,16,32,Linux,x86_64,0.3489525009999852,0.0010844687056894779,1.5643925038096302,0.9295158329176312
100,1000,17,32,Linux,x86_64,0.3647863528333346,0.0011453142072152438,1.4964887598177563,0.8801347489550673
100,1000,18,32,Linux,x86_64,0.3601479741667693,0.0014230547418231914,1.515762175291917,0.7083570312626133
100,1000,19,32,Linux,x86_64,0.3549440379999851,0.0011158321801464372,1.5379851985287392,0.9033892821676559
100,1000,20,32,Linux,x86_64,0.34122455616666986,0.0011571105031811686,1.5998223659007624,0.8711621141375407
100,1000,21,32,Linux,x86_64,0.3555943258334082,0.001458358743435965,1.5351726309765317,0.6912090984328658
100,1000,22,32,Linux,x86_64,0.3506370991666093,0.0014673052705244116,1.5568765485668397,0.6869946237443777
100,1000,23,32,Linux,x86_64,0.35831537216665765,0.0015189276666653683,1.5235145326003319,0.6636463699782865
100,1000,24,32,Linux,x86_64,0.37516579083326934,0.0015487029984539474,1.4550864979920488,0.6508871186072256
100,1000,25,32,Linux,x86_64,0.3675147956666554,0.0015221106415495866,1.485378774369515,0.6622585801094153
100,1000,26,32,Linux,x86_64,0.3767747846666983,0.0015401112548122874,1.4488726394811986,0.6545181908724651
100,1000,27,32,Linux,x86_64,0.3659428946666973,0.00157260603694954,1.491759191682644,0.6409938716739169
100,1000,28,32,Linux,x86_64,0.3697279841666159,0.0015619729797050697,1.476487309935385,0.6453574071635964
100,1000,29,32,Linux,x86_64,0.3882934701666348,0.00157905908523894,1.4058919829780523,0.6383743595569935
100,1000,30,32,Linux,x86_64,0.3675033286666955,0.0015867893497247582,1.4854251218091639,0.6352644302893209
100,1000,31,32,Linux,x86_64,0.3804942306666514,0.0015857647012696885,1.4347094719243136,0.6356749090422755
100,1000,32,32,Linux,x86_64,0.3784503543333055,0.0017184260438175974,1.442457829671419,0.5866012307417392
100,3162,1,32,Linux,x86_64,1.5137132474999362,0.0010620916146494544,1.0,1.0
100,3162,2,32,Linux,x86_64,1.2623658769999793,0.0010618008030806128,1.1991081786029305,1.0002738852409963
100,3162,3,32,Linux,x86_64,1.1272623760000897,0.001005654501758292,1.342822469486745,1.056119783476818
100,3162,4,32,Linux,x86_64,1.0596251435000568,0.0010114700662278333,1.428536550671096,1.0500475002788847
100,3162,5,32,Linux,x86_64,0.9706759146667233,0.0010175529649039177,1.5594424716097566,1.0437703503224938
100,3162,6,32,Linux,x86_64,0.9563707046667483,0.0010121776619435511,1.5827683137025788,1.04931343042096
100,3162,7,32,Linux,x86_64,0.9516344636666266,0.0010154650030459417,1.590645678875093,1.0459165125963512
100,3162,8,32,Linux,x86_64,0.9248580159999923,0.0010549680142379347,1.636697981001171,1.0067524326002106
100,3162,9,32,Linux,x86_64,0.912788044000005,0.000998887797303752,1.6583403534368903,1.063274191071615
100,3162,10,32,Linux,x86_64,0.8740626369999518,0.001023425573913019,1.7318132401763098,1.0377809991483773
100,3162,11,32,Linux,x86_64,0.8430880276666812,0.001040540216328828,1.7954391449363456,1.0207117399043573
100,3162,12,32,Linux,x86_64,0.8155837660000694,0.0010785079380053316,1.8559874664055136,0.9847786717395528
100,3162,13,32,Linux,x86_64,0.8170241790000242,0.00107637784992266,1.8527153619279746,0.9867274904679318
100,3162,14,32,Linux,x86_64,0.8066632566666007,0.0010635253136630299,1.8765119583543446,0.9986519371046868
100,3162,15,32,Linux,x86_64,0.799520915999968,0.001091541099287474,1.8932753567887857,0.9730202695462009
100,3162,16,32,Linux,x86_64,0.7973833006666761,0.0011098169439811448,1.8983508260510988,0.956997115974379
100,3162,17,32,Linux,x86_64,0.812559184666649,0.0011361603435593671,1.86289599091903,0.9348078558367299
100,3162,18,32,Linux,x86_64,0.8164765086665587,0.0011454245838579751,1.8539581132249359,0.9272470921412899
100,3162,19,32,Linux,x86_64,0.8152600800000679,0.0014611523652272103,1.8567243566001785,0.7268862850482388
100,3162,20,32,Linux,x86_64,0.8353404620000523,0.0013163678361845959,1.812091376342119,0.8068349783810093
100,3162,21,32,Linux,x86_64,0.8297717179999987,0.0014702954908164983,1.8242526404110806,0.7223660966678499
100,3162,22,32,Linux,x86_64,0.8211007886667024,0.00146915644639914,1.8435169815850414,0.7229261507531143
100,3162,23,32,Linux,x86_64,0.821460714000068,0.0015090719849141375,1.8427092394096047,0.7038044740522333
100,3162,24,32,Linux,x86_64,0.7944581216667453,0.0013176330718086772,1.905340516028987,0.8060602282785386
100,3162,25,32,Linux,x86_64,0.8095399800000299,0.0015257753501122932,1.8698437197627722,0.6960996024554251
100,3162,26,32,Linux,x86_64,0.8159052843334393,0.0015187375034171938,1.8552560898494204,0.6993253358527883
100,3162,27,32,Linux,x86_64,0.8114937470000617,0.0012330027535436307,1.8653418502555894,0.8613862471896512
100,3162,28,32,Linux,x86_64,0.8326432336667343,0.001581261055333505,1.8179613864559432,0.6716737954603251
100,3162,29,32,Linux,x86_64,0.9064672690000558,0.0016128416446444546,1.6699039218147909,0.6585219436614863
100,3162,30,32,Linux,x86_64,0.8958205606666828,0.001591892950674744,1.6897505080408164,0.667187837096253
100,3162,31,32,Linux,x86_64,0.8797690236666919,0.0016415369999970126,1.7205802963954089,0.6470104631521478
100,3162,32,32,Linux,x86_64,0.8315788559999268,0.0017173612987134192,1.8202882824380873,0.6184438973005462
100,10000,1,32,Linux,x86_64,5.0833513600000515,0.0011747701121569123,1.0,1.0
100,10000,2,32,Linux,x86_64,4.063016757000014,0.0010858734256264802,1.2511273430615668,1.0818665273801542
100,10000,3,32,Linux,x86_64,3.367450166000026,0.0010218280423926346,1.5095550370202604,1.1496749584266255
100,10000,4,32,Linux,x86_64,2.957672838999997,0.001022310631070525,1.7186996793461295,1.1491322465528286
100,10000,5,32,Linux,x86_64,2.8604720150001413,0.001035223181677988,1.7771022870852315,1.1347988848672548
100,10000,6,32,Linux,x86_64,2.7381933969998045,0.0009969112262083238,1.85646176985519,1.1784099539384878
100,10000,7,32,Linux,x86_64,2.641367338000009,0.0010180502844776976,1.9245151126344524,1.1539411461975264
100,10000,8,32,Linux,x86_64,2.4994653310000103,0.001008505515124232,2.0337755026857103,1.1648623577553756
100,10000,9,32,Linux,x86_64,2.448355637999839,0.0010367349113997177,2.076230789801782,1.133144161771142
100,10000,10,32,Linux,x86_64,2.457793072999948,0.0010332257267564996,2.068258477836535,1.1369927032738032
100,10000,11,32,Linux,x86_64,2.37090024500003,0.001024196135690454,2.1440595700811476,1.1470167394890138
100,10000,12,32,Linux,x86_64,2.361081088999981,0.0010567741621750587,2.152976186918285,1.1116567325406534
100,10000,13,32,Linux,x86_64,2.273617533000106,0.0010560772175256825,2.235798803544771,1.1123903561799386
100,10000,14,32,Linux,x86_64,2.224913092000179,0.0010875850957027223,2.2847415381201066,1.0801638573373948
100,10000,15,32,Linux,x86_64,2.2433295929999986,0.001073156067063587,2.2659850678482334,1.0946871086247183
100,10000,16,32,Linux,x86_64,2.2009697010000764,0.001077813627151869,2.309596246459131,1.0899566330973673
100,10000,17,32,Linux,x86_64,2.261193798000022,0.0010739922962987318,2.2480830101763805,1.0938347660457977
100,10000,18,32,Linux,x86_64,2.2379966749999767,0.0011225515959548504,2.2713846793360872,1.046517698064154
100,10000,19,32,Linux,x86_64,2.2843986529999256,0.0014307429442036409,2.225247048418837,0.8210909701957647
100,10000,20,32,Linux,x86_64,2.2995058020001125,0.001461061352079449,2.2106277599206523,0.8040525543194514
100,10000,21,32,Linux,x86_64,2.260629644000119,0.0014677261269266106,2.248644033086821,0.8004014445234804
100,10000,22,32,Linux,x86_64,2.2730540850000125,0.0014711105132356713,2.236353016650734,0.7985600684567432
100,10000,23,32,Linux,x86_64,2.2718753080000624,0.0014875004758414772,2.2375133626831563,0.7897611672980113
100,10000,24,32,Linux,x86_64,2.3027750299997933,0.0015043443428599597,2.207489352531544,0.7809183567131427
100,10000,25,32,Linux,x86_64,2.245160491000206,0.0015468210904149478,2.264137187687392,0.7594738133818504
100,10000,26,32,Linux,x86_64,2.2442235739999887,0.0015097971592456575,2.2650824182101195,0.7780979749252308
100,10000,27,32,Linux,x86_64,2.2974732850000237,0.0015410623204902992,2.212583446862582,0.7623118783302362
100,10000,28,32,Linux,x86_64,2.3221085910001875,0.0015540822393166269,2.189110095755914,0.7559253187743085
100,10000,29,32,Linux,x86_64,2.350598396999885,0.001613102051612347,2.1625775659883173,0.7282676945222977
100,10000,30,32,Linux,x86_64,2.4681203830000413,0.001606826281126321,2.059604302534528,0.7311120847074056
100,10000,31,32,Linux,x86_64,2.370446020999907,0.00169427417527747,2.1444704139922917,0.6933766265808313
100,10000,32,32,Linux,x86_64,2.4823742900000525,0.0017207784926919908,2.0477779601882453,0.6826968823390502
316,10,1,32,Linux,x86_64,0.06082630712119846,0.0023410463684182072,1.0,1.0
316,10,2,32,Linux,x86_64,0.08173458104001838,0.001913425556412383,0.7441930495908098,1.2234844259149547
316,10,3,32,Linux,x86_64,0.08489097829165833,0.0016474869382228751,0.7165226310882962,1.4209802300123038
316,10,4,32,Linux,x86_64,0.08406585837498899,0.0014749616364324297,0.7235554159201366,1.5871913618584848
316,10,5,32,Linux,x86_64,0.08540856604168805,0.0013884115947252053,0.7121804046154931,1.6861328278388137
316,10,6,32,Linux,x86_64,0.08766529039127383,0.0013282934415690321,0.6938470955804087,1.762446681700748
316,10,7,32,Linux,x86_64,0.08804202256521382,0.0013108267968523983,0.6908781210261686,1.785931119229182
316,10,8,32,Linux,x86_64,0.08993921239132009,0.001238901117028596,0.6763046451479569,1.88961518900961
316,10,9,32,Linux,x86_64,0.08913715952173887,0.0012149163788737008,0.6823900093693704,1.9269197527721995
316,10,10,32,Linux,x86_64,0.08961782882606119,0.0012092047454630014,0.6787299794916472,1.9360214861891123
316,10,11,32,Linux,x86_64,0.09157980640907226,0.0012008958841540792,0.6641890773332402,1.9494165974823532
316,10,12,32,Linux,x86_64,0.09244605463632896,0.0011865003843448043,0.6579654195139146,1.973068360791938
316,10,13,32,Linux,x86_64,0.09413291572726931,0.0011952575513749571,0.6461746845006918,1.9586124896054404
316,10,14,32,Linux,x86_64,0.09617166747617982,0.0011942050901520747,0.6324763697818191,1.9603386283675022
316,10,15,32,Linux,x86_64,0.09669793771429015,0.0011868082473306333,0.6290341713483044,1.972556538668891
316,10,16,32,Linux,x86_64,0.09725482733332076,0.001212921050332578,0.6254322668501472,1.9300896523943598
316,10,17,32,Linux,x86_64,0.09842875028572876,0.0012175857608010818,0.6179729697331908,1.922695257932362
316,10,18,32,Linux,x86_64,0.10084901029997581,0.0012579371981121955,0.6031423307008205,1.8610200667660113
316,10,19,32,Linux,x86_64,0.11313586044445856,0.0015813678458509004,0.5376394971695091,1.480393302899453
316,10,20,32,Linux,x86_64,0.11159886966664898,0.0012562996666678184,0.5450441147198845,1.8634458246952712
316,10,21,32,Linux,x86_64,0.1029256306499633,0.0013031679556993205,0.5909733730761468,1.7964272050887937
316,10,22,32,Linux,x86_64,0.11384710549998545,0.0016707322913249718,0.534280664001653,1.4012097453157164
316,10,23,32,Linux,x86_64,0.11847536405880152,0.001344700216399145,0.5134089066061804,1.7409429550677773
316,10,24,32,Linux,x86_64,0.11909532358823954,0.0016913998816571751,0.5107363185098642,1.384088052628058
316,10,25,32,Linux,x86_64,0.11887116017646804,0.0016142096779658548,0.5116994486374984,1.450274025966859
316,10,26,32,Linux,x86_64,0.1214319240588044,0.0016711147577252638,0.5009086991962906,1.4008890518116544
316,10,27,32,Linux,x86_64,0.12189603523522825,0.0013759265667111515,0.4990015221070907,1.7014326382358917
316,10,28,32,Linux,x86_64,0.11935071952942,0.0013926275462764366,0.5096434052599469,1.6810283371728663
316,10,29,32,Linux,x86_64,0.14350655607142926,0.0013932189185213936,0.4238573399456582,1.6803147999904648
316,10,30,32,Linux,x86_64,0.14389956514280908,0.0017231000232544099,0.42269972852824883,1.358624767468046
316,10,31,32,Linux,x86_64,0.13184900649994802,0.0016990556443117093,0.4613330713358271,1.3778515001882528
316,10,32,32,Linux,x86_64,0.15879627664289078,0.0018163699065320636,0.38304617971608856,1.2888599177949889
316,31,1,32,Linux,x86_64,0.09455854813637127,0.002368048758585273,1.0,1.0
316,31,2,32,Linux,x86_64,0.10681743431575198,0.001974973544915744,0.8852351560594174,1.1990280906199673
316,31,3,32,Linux,x86_64,0.10692619626317872,0.0016786030813740209,0.8843347228366114,1.4107258498816206
316,31,4,32,Linux,x86_64,0.10758198536844152,0.0015526113847959839,0.8789440705386853,1.5252037836219003
