n_samples,n_features,n_threads,n_cpus,system,machine,fit_time,predict_time,fit_speedup,predict_speedup
316,1000,2,4,Linux,x86_64,1.1383678605000114,0.0018204490127386257,1.3909120965559578,1.6490672499317043
316,1000,3,4,Linux,x86_64,1.2481371179999883,0.0019510389249512827,1.2685862832420034,1.5386893663091485
316,1000,4,4,Linux,x86_64,1.074897621500014,0.0017066261834473245,1.4730422654488775,1.7590512065235933
316,3162,1,4,Linux,x86_64,6.484575276999976,0.003353281802345278,1.0,1.0
316,3162,2,4,Linux,x86_64,4.4862912890000075,0.001915659975118356,1.4454200272058986,1.7504577252224005
316,3162,3,4,Linux,x86_64,4.690565064999987,0.0020807225010389062,1.3824720875074343,1.6115949150696367
316,3162,4,4,Linux,x86_64,4.106838430000039,0.0017897444454385654,1.5789701463857966,1.873609280303467
316,10000,1,4,Linux,x86_64,24.175400764000017,0.004178923784968755,1.0,1.0
316,10000,2,4,Linux,x86_64,16.568932899000004,0.002303800968929884,1.4590801297444502,1.8139256998879836
316,10000,3,4,Linux,x86_64,16.815537587999984,0.0024517885723052703,1.4376823005202182,1.7044388868488618
316,10000,4,4,Linux,x86_64,15.097990350999964,0.002008172531595639,1.6012330251886033,2.080958542764399
1000,10,1,4,Linux,x86_64,0.1431926197857162,0.007473351902985157,1.0,1.0
1000,10,2,4,Linux,x86_64,0.1363769219333373,0.004350876847824921,1.0499769151243237,1.7176656946107804
1000,10,3,4,Linux,x86_64,0.17060180908332256,0.0041615089480251345,0.8393382259843469,1.7958274261387026
1000,10,4,4,Linux,x86_64,0.17375908366667167,0.0034346636037728188,0.824087102464282,2.1758613841472063
1000,31,1,4,Linux,x86_64,0.24276695033332393,0.0074736742686563485,1.0,1.0
1000,31,2,4,Linux,x86_64,0.20052314509091088,0.004293856489272254,1.2106679766231527,1.7405505487499482
1000,31,3,4,Linux,x86_64,0.2396826284444463,0.004148337865427826,1.0128683580820816,1.801606935380509
1000,31,4,4,Linux,x86_64,0.2267696133333301,0.0034266457345898346,1.0705444471366596,2.1810466699881768
1000,100,1,4,Linux,x86_64,0.5701887525000018,0.008395505861923868,1.0,1.0
1000,100,2,4,Linux,x86_64,0.39765193799998616,0.004598338804594173,1.4338890321214066,1.8257693090243738
1000,100,3,4,Linux,x86_64,0.4298759256000039,0.004102638565573999,1.3264030817826207,2.046367411541469
1000,100,4,4,Linux,x86_64,0.4090820160000021,0.003679353864468701,1.393825028231011,2.2817880995352917
1000,316,1,4,Linux,x86_64,1.5801960399999757,0.009801635785367758,1.0,1.0
1000,316,2,4,Linux,x86_64,0.9910175790000343,0.0052790847467011764,1.594518678058607,1.8566922592960187
1000,316,3,4,Linux,x86_64,1.0801288759999466,0.004538397179138751,1.46296990582451,2.159713087788365
1000,316,4,4,Linux,x86_64,0.9475133970000039,0.0039920719580846566,1.6677294959661337,2.455275327770007
1000,1000,1,4,Linux,x86_64,5.397109873999966,0.011595542942202915,1.0,1.0
1000,1000,2,4,Linux,x86_64,3.157365575999961,0.005659557460452276,1.7093712286676406,2.048842691894195
1000,1000,3,4,Linux,x86_64,3.3706728020000583,0.005318801543767138,1.6011966129721875,2.1801044552585735
1000,1000,4,4,Linux,x86_64,2.8892593400000806,0.004228356482031625,1.86799080279163,2.742328607220821
1000,3162,1,4,Linux,x86_64,19.09634762999997,0.014520592804336811,1.0,1.0
1000,3162,2,4,Linux,x86_64,11.338750845999925,0.007775362143412844,1.684166791330172,1.8675133757774116
1000,3162,3,4,Linux,x86_64,11.48794521800005,0.007183801842293309,1.662294454545151,2.0212964003056846
1000,3162,4,4,Linux,x86_64,9.87964831499994,0.005717691957145559,1.932897510228843,2.53958991025916
1000,10000,1,4,Linux,x86_64,70.44147429600002,0.021345563627659325,1.0,1.0
1000,10000,2,4,Linux,x86_64,42.83294980900007,0.011590769716759375,1.64456276324912,1.8416001826690818
1000,10000,3,4,Linux,x86_64,42.69481958200004,0.010022986840006638,1.6498834047233653,2.1296609452243067
1000,10000,4,4,Linux,x86_64,37.97353716100008,0.00783672231641086,1.8550148224892111,2.7237871607316793
3162,10,1,4,Linux,x86_64,0.1796172276666539,0.020375109161617767,1.0,1.0
3162,10,2,4,Linux,x86_64,0.1595881075384638,0.011091491011056583,1.1255050920593357,1.8370036220835217
3162,10,3,4,Linux,x86_64,0.18256793872727817,0.01037325477720722,0.9838377368929379,1.9641963490945253
3162,10,4,4,Linux,x86_64,0.1963158944545388,0.00828020071901063,0.9149398125185843,2.4607023251064755
3162,31,1,4,Linux,x86_64,0.3315959524285615,0.020490358642853014,1.0,1.0
3162,31,2,4,Linux,x86_64,0.25002190787502343,0.011366421107949649,1.3262675868960805,1.8027097930167397
3162,31,3,4,Linux,x86_64,0.30243198014287437,0.010536849736835944,1.0964315092336119,1.9446380231864213
3162,31,4,4,Linux,x86_64,0.27291462724998894,0.008392118510458785,1.2150171493916324,2.441619314278825
3162,100,1,4,Linux,x86_64,0.8189825056666299,0.023605383458825333,1.0,1.0
3162,100,2,4,Linux,x86_64,0.5242787874999522,0.012635447295591167,1.5621126110632593,1.8681874022031542
3162,100,3,4,Linux,x86_64,0.5817898180000043,0.011495947045981164,1.4076948071762643,2.0533657091850883
3162,100,4,4,Linux,x86_64,0.5301119620000065,0.009115978522731893,1.5449236470287757,2.589451412150895
3162,316,1,4,Linux,x86_64,2.4259116090000816,0.027563917972600716,1.0,1.0
3162,316,2,4,Linux,x86_64,1.450370853499976,0.014172585190139421,1.6726146992998172,1.9448758009073968
3162,316,3,4,Linux,x86_64,1.6118579934999957,0.012898436724353902,1.5050405301105008,2.13699679749225
3162,316,4,4,Linux,x86_64,1.323666873499974,0.009885072788177737,1.8327206471410795,2.7884385439798045
3162,1000,1,4,Linux,x86_64,8.17500892999999,0.03314734573769806,1.0,1.0
3162,1000,2,4,Linux,x86_64,4.669442010000012,0.017602635333333724,1.750746430192838,1.8830899527258658
3162,1000,3,4,Linux,x86_64,5.132935191000001,0.015249209371215888,1.5926577339869608,2.1737091367022834
3162,1000,4,4,Linux,x86_64,4.197374403000026,0.01193267551189438,1.9476482546224598,2.7778636655842264
3162,3162,1,4,Linux,x86_64,27.41974492299994,0.04760674997673113,1.0,1.0
3162,3162,2,4,Linux,x86_64,16.024164457999973,0.029665264470599383,1.7111497448037478,1.6047977601518832
3162,3162,3,4,Linux,x86_64,16.78944441400006,0.02057023016325553,1.6331537987127014,2.314351837529303
3162,3162,4,4,Linux,x86_64,14.030166422999969,0.015824987362202232,1.9543421008926973,3.008327835410422
3162,10000,1,4,Linux,x86_64,99.15644873399992,0.05725877917141458,1.0,1.0
3162,10000,2,4,Linux,x86_64,58.17641353299996,0.030738279560616567,1.7044097893342027,1.8627841242220144
3162,10000,3,4,Linux,x86_64,60.022701905000076,0.024964536740736985,1.6519824264315546,2.2936047148024996
3162,10000,4,4,Linux,x86_64,51.7412435839999,0.01924206907692066,1.9163909072464265,2.975708014690164
10000,10,1,4,Linux,x86_64,0.23988817611105637,0.06150058254547041,1.0,1.0
10000,10,2,4,Linux,x86_64,0.19300423863635593,0.032391487967750494,1.2429166209299456,1.8986649395884936
10000,10,3,4,Linux,x86_64,0.23979499611111046,0.029875156313444187,1.0003885819197942,2.058586134252104
10000,10,4,4,Linux,x86_64,0.22650990588886089,0.023132122563235196,1.0590626276131148,2.6586657742863484
10000,31,1,4,Linux,x86_64,0.45320817439996974,0.060895664303057914,1.0,1.0
10000,31,2,4,Linux,x86_64,0.31310868285715643,0.03179094903175465,1.4474468426247005,1.9155031906166682
10000,31,3,4,Linux,x86_64,0.3408506188333149,0.029596837073530852,1.3296387019957288,2.0575058122517538
10000,31,4,4,Linux,x86_64,0.3280418201428087,0.022981689727285728,1.3815560900213013,2.6497470388679747
10000,100,1,4,Linux,x86_64,1.1742761094999423,0.06841599153333391,1.0,1.0
10000,100,2,4,Linux,x86_64,0.6987340569999864,0.03655041809092423,1.6805766052705304,1.871825142003565
10000,100,3,4,Linux,x86_64,0.7492312340000353,0.03322144660655497,1.567308003472646,2.059392305927902
10000,100,4,4,Linux,x86_64,0.6690916213333367,0.026106922103904313,1.7550303606550863,2.620607333987573
10000,316,1,4,Linux,x86_64,3.591519174000041,0.08796320004349266,1.0,1.0
10000,316,2,4,Linux,x86_64,2.0176296690001436,0.04661476090695202,1.7800685770941571,1.8870245890368609
10000,316,3,4,Linux,x86_64,2.2288510470000347,0.03951279835294318,1.6113769373840015,2.2261951496771313
10000,316,4,4,Linux,x86_64,1.804312555000024,0.03088794596923645,1.990519416410087,2.84781643075592
10000,1000,1,4,Linux,x86_64,11.780179013999941,0.10181352980001748,1.0,1.0
10000,1000,2,4,Linux,x86_64,6.509464939999816,0.05303419307892311,1.8097000479428458,1.9197714510052628
10000,1000,3,4,Linux,x86_64,6.948990184999957,0.04476854586669611,1.6952360991138764,2.274220165720367
10000,1000,4,4,Linux,x86_64,5.705561626999952,0.03466365539653954,2.064683511304757,2.937183878483326
10000,3162,1,4,Linux,x86_64,38.572060298,0.1147612006666476,1.0,1.0
10000,3162,2,4,Linux,x86_64,21.308200399000043,0.05843980068572299,1.8101979320510857,1.9637507198871076
10000,3162,3,4,Linux,x86_64,22.4623256079999,0.0505094389750127,1.7171890823389477,2.2720743487849986
10000,3162,4,4,Linux,x86_64,18.379687203000003,0.03835670507548869,2.0986244146583797,2.991946269649322
31622,10,1,4,Linux,x86_64,0.38177376549996705,0.1870925932726922,1.0,1.0
31622,10,2,4,Linux,x86_64,0.2710483497500036,0.0966216392380916,1.408507987051347,1.9363425703393968
31622,10,3,4,Linux,x86_64,0.25909606274998964,0.08953274939126063,1.4734834695977344,2.089655400339515
31622,10,4,4,Linux,x86_64,0.2936906602856522,0.06858981756664283,1.2999179651427888,2.727702156240763
31622,31,1,4,Linux,x86_64,0.7271430456667076,0.1880877447272889,1.0,1.0
31622,31,2,4,Linux,x86_64,0.46438323200000015,0.09611294247618692,1.5658253691354374,1.9569450261486874
31622,31,3,4,Linux,x86_64,0.5176832815000125,0.09065428934784746,1.4046098679481693,2.074780422199128
31622,31,4,4,Linux,x86_64,0.4534596791998865,0.06851988753334505,1.60354509787888,2.745009536621852
31622,100,1,4,Linux,x86_64,1.8550165964999223,0.22442067888886819,1.0,1.0
31622,100,2,4,Linux,x86_64,1.0590009784999665,0.11353366083332933,1.7516665557075128,1.976688474956552
31622,100,3,4,Linux,x86_64,1.1413318274999256,0.10620135821051535,1.6253087417734728,2.11316204114843
31622,100,4,4,Linux,x86_64,0.9471994086666958,0.08029736516001322,1.958422460494454,2.7948697748880313
31622,316,1,4,Linux,x86_64,5.618856399999913,0.27637019112501093,1.0,1.0
31622,316,2,4,Linux,x86_64,3.0729498029998012,0.14143188873331383,1.8284894841154933,1.954086830065169
31622,316,3,4,Linux,x86_64,3.305451038000001,0.12166764423529779,1.699875852161968,2.2715175662522724
31622,316,4,4,Linux,x86_64,2.615966786999934,0.09507453381820596,2.1479081569088954,2.9068792664654475
31622,1000,1,4,Linux,x86_64,19.43515169500006,0.3128040488571254,1.0,1.0
31622,1000,2,4,Linux,x86_64,10.483422099000109,0.15912202246150067,1.8538938441535948,1.96581242507025
31622,1000,3,4,Linux,x86_64,10.69876814600002,0.13805234973336458,1.816578453685468,2.265836470449635
31622,1000,4,4,Linux,x86_64,8.652582122000013,0.10824268321054756,2.2461678399543112,2.8898401220217043
100000,10,1,4,Linux,x86_64,0.7917807779999748,0.5917601372500485,1.0,1.0
100000,10,2,4,Linux,x86_64,0.49357568059999724,0.3012092438571991,1.6041729953904444,1.9646147962530567
100000,10,3,4,Linux,x86_64,0.5264298820000022,0.278733566874962,1.5040574349462394,2.123031480867563
100000,10,4,4,Linux,x86_64,0.4742736948000584,0.21193034709995118,1.6694596109399853,2.7922387961312634
100000,31,1,4,Linux,x86_64,1.5047510059999922,0.590633278499979,1.0,1.0
100000,31,2,4,Linux,x86_64,0.8717081033332761,0.30339730442863455,1.7262097257626248,1.9467321227928327
100000,31,3,4,Linux,x86_64,0.8799779543333747,0.28056820549997497,1.7099871634169665,2.1051326091902163
100000,31,4,4,Linux,x86_64,0.7761735380000422,0.2137366406000183,1.938678571646835,2.7633693354677367
100000,100,1,4,Linux,x86_64,3.8866735009999047,1.1791919580000467,1.0,1.0
100000,100,2,4,Linux,x86_64,2.096169031000045,0.5679694985000197,1.8541794309143294,2.0761536686639626
100000,100,3,4,Linux,x86_64,2.2486984649999613,0.5233711042500317,1.7284102610885055,2.2530704282762763
100000,100,4,4,Linux,x86_64,1.7876872779999076,0.4074715400000059,2.174135011660639,2.8939247094411296
100000,316,1,4,Linux,x86_64,13.237190298999849,2.2036125100000845,1.0,1.0
100000,316,2,4,Linux,x86_64,6.9548270420000335,1.134472353000092,1.9033097759384632,1.9424118218241901
100000,316,3,4,Linux,x86_64,7.020110877999969,0.9264367503333991,1.885609861303377,2.378589266031453
100000,316,4,4,Linux,x86_64,5.524375770000006,0.7182376623333463,2.396142270206184,3.068082649468959
316227,10,1,4,Linux,x86_64,2.055784616999972,1.8761745130000236,1.0,1.0
316227,10,2,4,Linux,x86_64,1.1544135000000324,0.9445327386666426,1.7808043798863358,1.986352019569529
316227,10,3,4,Linux,x86_64,1.0699291204999781,0.8756290636666412,1.921421314375763,2.142659021782194
316227,10,4,4,Linux,x86_64,1.0210532629999989,0.6654883937500244,2.013396060220978,2.819244528710392
316227,31,1,4,Linux,x86_64,3.9214338949998364,1.8907485245000544,1.0,1.0
316227,31,2,4,Linux,x86_64,2.1753936899999644,0.9635680836666628,1.8026318238515717,1.9622365627815261
316227,31,3,4,Linux,x86_64,2.09004544000004,0.8925302553333646,1.8762433677038914,2.1184139284934944
316227,31,4,4,Linux,x86_64,1.8112864654999612,0.67982795233335,2.1649992807280327,2.7812162150886905
316227,100,1,4,Linux,x86_64,11.62405525400004,4.096576919999961,1.0,1.0
316227,100,2,4,Linux,x86_64,6.122838970999965,2.0243238009998095,1.898474761308582,2.0236767052665536
316227,100,3,4,Linux,x86_64,6.080329290999998,2.0449936385000456,1.911747653405182,2.0032223293392266
316227,100,4,4,Linux,x86_64,4.748177424000005,1.4696128089999547,2.4481088670455775,2.7875212402289886
1000000,10,1,4,Linux,x86_64,5.857920669999885,5.837367425999901,1.0,1.0
1000000,10,2,4,Linux,x86_64,3.314055025000016,2.981283562000044,1.767599097121164,1.9580047669413254
1000000,10,3,4,Linux,x86_64,3.3493035270000746,2.777091690000134,1.7489966564023967,2.101971442649637
1000000,10,4,4,Linux,x86_64,2.653591770000048,2.1097596409999824,2.2075440300298257,2.766840028863719
1000000,31,1,4,Linux,x86_64,12.554440670000076,5.981038082000168,1.0,1.0
1000000,31,2,4,Linux,x86_64,6.788056476000065,3.0439827279999463,1.8494897198318412,1.9648725424700484
1000000,31,3,4,Linux,x86_64,6.667540015999975,2.7927175699999225,1.8829194335352186,2.1416551914343183
1000000,31,4,4,Linux,x86_64,5.241670117000012,2.1143471499999578,2.395122239624155,2.828787165816308
