n_samples,n_features,n_threads,n_cpus,system,machine,fit_time,predict_time,fit_speedup,predict_speedup
100,31,11,16,Linux,aarch64,0.1116801713333315,0.0014711648036788293,0.46626004207308913,1.0958591634816501
100,31,12,16,Linux,aarch64,0.09793217847619048,0.0015625040703124426,0.5317149296057866,1.0317985480708218
100,31,13,16,Linux,aarch64,0.10593687131578415,0.0015433476612671969,0.4915380333386383,1.0446054842752714
100,31,14,16,Linux,aarch64,0.10529242352629951,0.001567798157521988,0.49454651760012547,1.0283144060146767
100,31,15,16,Linux,aarch64,0.11885625776473235,0.0016127697034635804,0.4381090433427732,0.9996402013510011
100,31,16,16,Linux,aarch64,0.10766182263158666,0.001596672658419591,0.48366264021738437,1.0097181927690149
100,100,1,16,Linux,aarch64,0.08800350143480559,0.001640510162294094,1.0,1.0
100,100,2,16,Linux,aarch64,0.18070045041667035,0.0014595878599539787,0.48701318249003606,1.1239543759604986
100,100,3,16,Linux,aarch64,0.17523183650001783,0.0014815280251871256,0.5022118308666852,1.1073095712022647
100,100,4,16,Linux,aarch64,0.16957561941669042,0.001451155177666009,0.5189631725216265,1.1304856899815754
100,100,5,16,Linux,aarch64,0.17380267441669162,0.0015317759808578264,0.5063414687383772,1.0709856942497389
100,100,6,16,Linux,aarch64,0.16156320876925398,0.0013993170825172018,0.54470013380641,1.1723648505333866
100,100,7,16,Linux,aarch64,0.1698446785833596,0.0014059859634588134,0.5181410578701973,1.1668040826370245
100,100,8,16,Linux,aarch64,0.15515255730766653,0.0014778911543551435,0.5672062579045681,1.110034495747359
100,100,9,16,Linux,aarch64,0.17008839133330866,0.0015714017769044375,0.517398634586132,1.0439788133152017
100,100,10,16,Linux,aarch64,0.1709500001666413,0.0015161080128781247,0.5147908824160291,1.082053619108449
100,100,11,16,Linux,aarch64,0.17046161400000415,0.001544037018520398,0.5162657994943275,1.062481108041142
100,100,12,16,Linux,aarch64,0.1676874008461482,0.0015847239699117144,0.524806878696558,1.0352024664494015
100,100,13,16,Linux,aarch64,0.16987004100002423,0.0016103745378407016,0.5180636969104696,1.0187134258181951
100,100,14,16,Linux,aarch64,0.18107293124999538,0.0016081786921229174,0.4860113592202525,1.0201044015379264
100,100,15,16,Linux,aarch64,0.18242309291665984,0.0016005859607999809,0.48241426032070445,1.0249434909913608
100,100,16,16,Linux,aarch64,0.1863676249090738,0.0019640327075571462,0.47220380405524454,0.8352763963562256
100,316,1,16,Linux,aarch64,0.3085847178571157,0.0017494042744764337,1.0,1.0
100,316,2,16,Linux,aarch64,0.5048879864999947,0.0015765462293157203,0.6111944156094888,1.109643499154313
100,316,3,16,Linux,aarch64,0.46545890180002514,0.0014659398717965036,0.6629687748236316,1.1933670051095244
100,316,4,16,Linux,aarch64,0.4657941410000376,0.0013901635615011345,0.6624916260101494,1.2584161482317822
100,316,5,16,Linux,aarch64,0.43717342979998647,0.0013953142273355247,0.7058633869819078,1.253770828250691
100,316,6,16,Linux,aarch64,0.43703705380000885,0.0014438792510813713,0.7060836493702115,1.2116001204160556
100,316,7,16,Linux,aarch64,0.42933019839999814,0.0014661270915756997,0.7187584730986327,1.1932146159282042
100,316,8,16,Linux,aarch64,0.44901567140000226,0.0014722673436347933,0.6872470996278777,1.188238183805282
100,316,9,16,Linux,aarch64,0.43408383260000394,0.0015202475972654504,0.7108873786171803,1.1507364179513782
100,316,10,16,Linux,aarch64,0.411034554999992,0.0015287137937369584,0.750751278945688,1.1443635045641833
100,316,11,16,Linux,aarch64,0.44597978619999595,0.0016387969172794357,0.6919253459589163,1.0674930224915344
100,316,12,16,Linux,aarch64,0.4256644413999993,0.0015314217850038937,0.7249483110268469,1.1423399429256427
100,316,13,16,Linux,aarch64,0.4143870784000228,0.0016131944790323182,0.7446774620689975,1.08443482618774
100,316,14,16,Linux,aarch64,0.4097735395999962,0.001626603962603536,0.7530616011915832,1.0754949051497107
100,316,15,16,Linux,aarch64,0.4458867213999838,0.0016639786630617435,0.692069763567368,1.0513381651526144
100,316,16,16,Linux,aarch64,0.5194782157499844,0.001749064817309511,0.594028216200758,1.000194079237981
100,1000,1,16,Linux,aarch64,0.7961966729999782,0.0019874087288960004,1.0,1.0
100,1000,2,16,Linux,aarch64,1.1549962149999828,0.0015411150624040657,0.6893500278699961,1.289591398708243
100,1000,3,16,Linux,aarch64,1.0841858834999698,0.001489464851079737,0.7343728461301261,1.334310593133699
100,1000,4,16,Linux,aarch64,1.0118379150000578,0.0014401032167041402,0.7868816350886918,1.3800460313146432
100,1000,5,16,Linux,aarch64,0.9843704233333787,0.0014189521411346459,0.8088384759710814,1.4006171676141213
100,1000,6,16,Linux,aarch64,0.9496020523332996,0.0014185022063827142,0.8384529825347535,1.4010614294101382
100,1000,7,16,Linux,aarch64,0.9456784786666503,0.0014287108171406058,0.8419316828723516,1.3910503826614555
100,1000,8,16,Linux,aarch64,0.958567369666639,0.0014523578621179881,0.8306110746048778,1.3684015356915837
100,1000,9,16,Linux,aarch64,0.944104139999998,0.0014324472784536723,0.843335644095343,1.3874219029138783
100,1000,10,16,Linux,aarch64,0.9676700873333175,0.0015033673628861517,0.8227976491389936,1.3219714475380058
100,1000,11,16,Linux,aarch64,0.9484391019999899,0.0015081145094172695,0.8394810708679392,1.3178102302483174
100,1000,12,16,Linux,aarch64,0.9708341840000306,0.0014930028865716117,0.8201160261163126,1.3311486178433953
100,1000,13,16,Linux,aarch64,0.9261367569999948,0.0015644982165810117,0.8596966560090679,1.2703170306190565
100,1000,14,16,Linux,aarch64,0.94069047299998,0.0016050600272621593,0.8463960206387624,1.238214580850309
100,1000,15,16,Linux,aarch64,0.9068437563334252,0.0015662798480858805,0.8779866073282367,1.2688720545851198
100,1000,16,16,Linux,aarch64,0.9499614446666934,0.0020305411197929007,0.8381357764254679,0.9787581790506663
100,3162,1,16,Linux,aarch64,2.290036953000026,0.0025575833721217457,1.0,1.0
100,3162,2,16,Linux,aarch64,3.1240566060000674,0.0017710174407066972,0.7330331174543311,1.444132233447222
100,3162,3,16,Linux,aarch64,2.960958916999971,0.0015766790086656933,0.7734105798807505,1.6221332040731418
100,3162,4,16,Linux,aarch64,2.73061097599998,0.001478780528455229,0.8386536834165436,1.7295219425112804
100,3162,5,16,Linux,aarch64,2.6128544849998434,0.001419202305673741,0.8764502447981383,1.8021274076972267
100,3162,6,16,Linux,aarch64,2.6169671539998944,0.0014569789104110352,0.8750728680334513,1.7554017795633114
100,3162,7,16,Linux,aarch64,2.527948916000014,0.0014436509083680321,0.9058873533819516,1.771607912478615
100,3162,8,16,Linux,aarch64,2.5289261079999505,0.0014877800988866768,0.9055373131527142,1.7190600775179177
100,3162,9,16,Linux,aarch64,2.5174873930000103,0.0014667778526311801,0.9096518057518697,1.7436746590724856
100,3162,10,16,Linux,aarch64,2.539830603999917,0.001505928595933946,0.901649483785849,1.6983430549279033
100,3162,11,16,Linux,aarch64,2.491002126000012,0.0015210931254769232,0.9193235642385056,1.6814114331887744
100,3162,12,16,Linux,aarch64,2.4857370059999084,0.0015808482559254257,0.9212708132326491,1.6178550740308348
100,3162,13,16,Linux,aarch64,2.3941640529999404,0.0015567092358021357,0.9565079511283111,1.6429422484950331
100,3162,14,16,Linux,aarch64,2.380729181000106,0.0016261870943107561,0.9619056931280267,1.572748536173664
100,3162,15,16,Linux,aarch64,2.3908980050000537,0.001643189982763538,0.9578145735246346,1.5564745397366464
100,3162,16,16,Linux,aarch64,2.400104390000024,0.0019831649910841335,0.9541405626111135,1.289647297940448
100,10000,1,16,Linux,aarch64,6.4987394260001565,0.002679583113788927,1.0,1.0
100,10000,2,16,Linux,aarch64,9.287192126000036,0.0019408445567320875,0.699752878785242,1.3806273688917656
100,10000,3,16,Linux,aarch64,8.353368564999982,0.0018157663602535843,0.7779782940776024,1.475731224260981
100,10000,4,16,Linux,aarch64,7.742128562999824,0.0016726126421388679,0.8393995750804357,1.6020344736617482
100,10000,5,16,Linux,aarch64,7.480209203999948,0.0016641038186360722,0.8687911325427954,1.6102259268806673
100,10000,6,16,Linux,aarch64,7.446578528999908,0.0015816532972352032,0.8727148180458324,1.694165920225976
100,10000,7,16,Linux,aarch64,7.286494790000006,0.0015847279612086,0.8918882965399267,1.690878926465922
100,10000,8,16,Linux,aarch64,7.138757878999968,0.001490289893525875,0.9103459644033384,1.7980281054240428
100,10000,9,16,Linux,aarch64,7.024255496000023,0.0015964965698374927,0.9251855132121656,1.6784145762754015
100,10000,10,16,Linux,aarch64,6.877665708999984,0.0015242679322196562,0.9449048123254999,1.7579475741426167
100,10000,11,16,Linux,aarch64,6.992126205999966,0.001558719897975302,0.9294368028459736,1.7190921327619988
100,10000,12,16,Linux,aarch64,6.914653389000023,0.0016262021016256944,0.9398503526349548,1.6477552889091587
100,10000,13,16,Linux,aarch64,6.90911465399995,0.001613855982258421,0.9406037895517899,1.6603607405160983
100,10000,14,16,Linux,aarch64,6.964799654999979,0.0016267467406448962,0.9330834694340072,1.6472036161736225
100,10000,15,16,Linux,aarch64,6.8893609579999975,0.0017379427706344028,0.943300759768401,1.541813205282241
100,10000,16,16,Linux,aarch64,7.0098102500001005,0.002012860771629681,0.9270920601595547,1.3312312264993096
316,10,1,16,Linux,aarch64,0.11040604089471105,0.003538707061835667,1.0,1.0
316,10,2,16,Linux,aarch64,0.1454818857142917,0.0025422714078754665,0.7588988852642092,1.3919470009667083
316,10,3,16,Linux,aarch64,0.12532752700001026,0.0021268969968126035,0.8809400738809919,1.6637886400417234
316,10,4,16,Linux,aarch64,0.12748164956249752,0.0019623458764666635,0.8660543793841073,1.803304455281527
316,10,5,16,Linux,aarch64,0.14915686414287524,0.001910345017191588,0.7402008719421366,1.8523915994179658
316,10,6,16,Linux,aarch64,0.13716183259995585,0.0018394529329084886,0.8049326755258488,1.9237823368714133
316,10,7,16,Linux,aarch64,0.15520370230769215,0.0017333334038142547,0.711362159878316,2.04156168342953
316,10,8,16,Linux,aarch64,0.14022735166672645,0.0017880871000922555,0.7873359910348254,1.9790462453719895
316,10,9,16,Linux,aarch64,0.14019143959999383,0.0017500667567748897,0.7875376785467856,2.0220411867927672
316,10,10,16,Linux,aarch64,0.14800953321426796,0.0018277246200910278,0.7459387141967422,1.9361270417528358
316,10,11,16,Linux,aarch64,0.14779320192855852,0.0018832501120577807,0.7470305768737592,1.879042533532102
316,10,12,16,Linux,aarch64,0.15261829928570997,0.0018312263293675513,0.7234128634078459,1.9324247391406975
316,10,13,16,Linux,aarch64,0.1789671446666906,0.001813888464188913,0.6169067573846131,1.950895621036993
316,10,14,16,Linux,aarch64,0.1554695778461337,0.001967934094398474,0.7101456273585469,1.7981837257193927
316,10,15,16,Linux,aarch64,0.14677623671423135,0.0020553239158123938,0.7522065108513996,1.7217271859734804
316,10,16,16,Linux,aarch64,0.1599109912307925,0.0023478783215963236,0.6904218405810947,1.5071935497192626
316,31,1,16,Linux,aarch64,0.18559839318182145,0.0038579109190728603,1.0,1.0
316,31,2,16,Linux,aarch64,0.2345825784444868,0.002606187350261043,0.7911857496516636,1.480289173641504
316,31,3,16,Linux,aarch64,0.22345005722220573,0.0023604034504709284,0.8306034712591575,1.634428605119672
316,31,4,16,Linux,aarch64,0.20167717470001206,0.002018108751010523,0.9202746590331442,1.911646692548703
316,31,5,16,Linux,aarch64,0.20247888159995,0.001963167305200241,0.9166308689343693,1.9651462760477043
316,31,6,16,Linux,aarch64,0.19769750636363492,0.00212737202656852,0.9387998695362451,1.813463217007569
316,31,7,16,Linux,aarch64,0.1964790530000135,0.0018326346877308305,0.9446217820573916,2.105117263631918
316,31,8,16,Linux,aarch64,0.21192705069997828,0.0019034252683164193,0.8757654700936225,2.026825525167681
316,31,9,16,Linux,aarch64,0.19689368854543235,0.0018693877738306269,0.9426325168315156,2.0637296194397816
316,31,10,16,Linux,aarch64,0.20199393740001598,0.0018437585557589348,0.9188315034142542,2.0924165515179687
316,31,11,16,Linux,aarch64,0.2070254357000067,0.0020185021120083476,0.8965004350999921,1.9112741552865444
316,31,12,16,Linux,aarch64,0.19389880418181996,0.0018876971828453702,0.9571920464645302,2.043712812696865
316,31,13,16,Linux,aarch64,0.20546054109995565,0.0018234608113003525,0.9033286498137306,2.1157081606386123
316,31,14,16,Linux,aarch64,0.20257948810003654,0.0018116411141325334,0.9161756450394939,2.1295116836207044
316,31,15,16,Linux,aarch64,0.22597160344445102,0.0017921577320792845,0.8213350277325698,2.152662597726185
316,31,16,16,Linux,aarch64,0.21157030990002568,0.002055956985614598,0.8772421483407721,1.8764550747250166
316,100,1,16,Linux,aarch64,0.4053694312000061,0.0037941817083302085,1.0,1.0
316,100,2,16,Linux,aarch64,0.4645829412000239,0.002660572795213117,0.8725448036316863,1.4260770143770065
316,100,3,16,Linux,aarch64,0.41970102259992925,0.002502754377501617,0.9658528556562884,1.5160024261420983
316,100,4,16,Linux,aarch64,0.4016274264000458,0.002047177093139258,1.0093171047443186,1.853372490853732
316,100,5,16,Linux,aarch64,0.3939878828333197,0.0019354049293969055,1.0288880670259128,1.9604071740752047
316,100,6,16,Linux,aarch64,0.3963626464999379,0.0021061395978959375,1.0227235961299639,1.8014863364805678
316,100,7,16,Linux,aarch64,0.40152996179999717,0.00187773464727609,1.0095620993830627,2.0206165518829757
316,100,8,16,Linux,aarch64,0.39673354549991774,0.0019235639394229163,1.0217674703791595,1.9724749620064574
316,100,9,16,Linux,aarch64,0.40144207339994864,0.0018049203002709446,1.0097831245409714,2.102132547215878
316,100,10,16,Linux,aarch64,0.38423876566669907,0.0017577804323350224,1.0549935806103345,2.158507193808072
316,100,11,16,Linux,aarch64,0.3838019191666717,0.001787050079460885,1.0561943829779767,2.1231535433382103
316,100,12,16,Linux,aarch64,0.37224141199995603,0.0017774368117236192,1.0889960604384716,2.134636620162552
316,100,13,16,Linux,aarch64,0.3818228943334058,0.0018477222243751805,1.0616687401830849,2.053437285257115
316,100,14,16,Linux,aarch64,0.3908765706666297,0.001888948486307153,1.0370778440586994,2.008621058665151
316,100,15,16,Linux,aarch64,0.3725775775000481,0.0018727291835196323,1.0880134921698388,2.0260172916189476
316,100,16,16,Linux,aarch64,0.3822301931666819,0.0018738809784732244,1.0605374416961189,2.0247719849430252
316,316,1,16,Linux,aarch64,1.0972467339998957,0.004785143263157506,1.0,1.0
316,316,2,16,Linux,aarch64,1.1479971769999793,0.0029229803226331753,0.9557921883286264,1.6370767966192792
316,316,3,16,Linux,aarch64,0.9557881579999806,0.002427512041262034,1.1480020178278019,1.971212987544963
316,316,4,16,Linux,aarch64,0.8932414273332748,0.002142239615625556,1.228387645740601,2.2337105654542735
316,316,5,16,Linux,aarch64,0.8659360173332212,0.002174753651085775,1.2671221799724075,2.2003150843170025
316,316,6,16,Linux,aarch64,0.8382239413333537,0.0019615923892136416,1.3090138325738077,2.4394177350350357
316,316,7,16,Linux,aarch64,0.8137209416666641,0.0019077256425189314,1.3484312346103737,2.5082973969146196
316,316,8,16,Linux,aarch64,0.8235646233333682,0.0018926288722843324,1.3323140685169335,2.5283051174116435
316,316,9,16,Linux,aarch64,0.8206679063332558,0.0018956778380697008,1.3370167463991545,2.524238648076427
316,316,10,16,Linux,aarch64,0.7810290036665416,0.001883461806019944,1.4048732234640067,2.540610724286084
316,316,11,16,Linux,aarch64,0.7885644616666619,0.001866174024257392,1.3914483689523893,2.564146323417861
316,316,12,16,Linux,aarch64,0.7744374503333044,0.0018318009844301491,1.4168306730616653,2.612261541417451
316,316,13,16,Linux,aarch64,0.7698023086667641,0.0018188323190900684,1.4253617086447026,2.6308875276372006
316,316,14,16,Linux,aarch64,0.7814532953332977,0.0018623728054000832,1.4041104446707964,2.5693799057216906
316,316,15,16,Linux,aarch64,0.7747054760000083,0.0018968746805693674,1.4163404906665251,2.5226459671659454
316,316,16,16,Linux,aarch64,0.754096645000042,0.0018686646395925815,1.4550478924353716,2.560728748097248
316,1000,1,16,Linux,aarch64,3.429233662000115,0.0074869567985058946,1.0,1.0
316,1000,2,16,Linux,aarch64,3.2294276450002144,0.003875606311412658,1.0618704114053275,1.9318156172000092
316,1000,3,16,Linux,aarch64,2.6806022609998763,0.003155425406941349,1.2792773146139913,2.3727250157889905
316,1000,4,16,Linux,aarch64,2.40800560699995,0.002650514312584628,1.4240970419800962,2.8247184944287467
316,1000,5,16,Linux,aarch64,2.313539912999886,0.002287629191999128,1.4822452998243494,3.27280173932522
316,1000,6,16,Linux,aarch64,2.1872196940000777,0.002226251282540695,1.5678505782510541,3.3630331208440465
316,1000,7,16,Linux,aarch64,2.153252371999997,0.0022503098582677392,1.5925832506177402,3.327078167034855
316,1000,8,16,Linux,aarch64,2.0940771979999226,0.002018390375378961,1.6375870313068763,3.709370045475067
316,1000,9,16,Linux,aarch64,2.046549210999956,0.0020469559314906923,1.6756174948388227,3.65760526805945
316,1000,10,16,Linux,aarch64,2.002661359499939,0.0019224457838566708,1.7123382571561618,3.8944956790854754
316,1000,11,16,Linux,aarch64,2.0311446660000456,0.0020237722325578884,1.6883256615853663,3.69950564498208
316,1000,12,16,Linux,aarch64,1.9711085735001461,0.001850816631822311,1.7397487424605638,4.04521802418333
316,1000,13,16,Linux,aarch64,1.940137067500018,0.0019652290952850105,1.7675213362213045,3.809711965118289
316,1000,14,16,Linux,aarch64,1.9503715149999152,0.0018737763820180153,1.7582463831257626,3.995651172869737
316,1000,15,16,Linux,aarch64,1.974456887499855,0.0019279557052067921,1.7367984501005556,3.8833655660687727
316,1000,16,16,Linux,aarch64,1.997562959999982,0.0019447503760881858,1.7167086748545568,3.849829207163189
316,3162,1,16,Linux,aarch64,10.924761432999958,0.008935698272326573,1.0,1.0
316,3162,2,16,Linux,aarch64,8.313269463000097,0.005327649704783043,1.314135368957164,1.6772308179917133
316,3162,3,16,Linux,aarch64,8.543847674999824,0.00397375914484437,1.2786699679778857,2.2486763657832447
316,3162,4,16,Linux,aarch64,7.900169120999863,0.0036023295107961433,1.3828515903489034,2.480533289791059
316,3162,5,16,Linux,aarch64,7.432509806000098,0.003048897852362826,1.4698616911585698,2.9307962106377596
316,3162,6,16,Linux,aarch64,7.069374254999957,0.002633907957892078,1.5453647011647744,3.392562843949122
316,3162,7,16,Linux,aarch64,6.938342359999979,0.0024616237724479086,1.5745492029885928,3.6300016161448836
316,3162,8,16,Linux,aarch64,6.792659001999937,0.0024606602324724657,1.6083188379960516,3.631423044272961
316,3162,9,16,Linux,aarch64,6.449629549000065,0.0022422798744405085,1.6938587480103733,3.985094980418624
316,3162,10,16,Linux,aarch64,6.389970213999959,0.0023140812057779923,1.7096732953566203,3.8614454194672043
316,3162,11,16,Linux,aarch64,6.365024559999938,0.0022870078217152433,1.7163738065764924,3.907156848123435
316,3162,12,16,Linux,aarch64,6.536354921999873,0.0022474041381998545,1.671384366878505,3.976008640566074
316,3162,13,16,Linux,aarch64,6.3954411600000185,0.0022703533280351283,1.7082107644627171,3.935818342451548
316,3162,14,16,Linux,aarch64,6.2931183939999755,0.002176020526092978,1.7359853651277104,4.106440249610387
316,3162,15,16,Linux,aarch64,6.383471248999967,0.0021926458247552767,1.7114139011296443,4.0753039872839
316,3162,16,16,Linux,aarch64,6.149301553999976,0.002169676574833932,1.7765857369433538,4.118447134458515
316,10000,1,16,Linux,aarch64,35.175917132999984,0.010589200825400984,1.0,1.0
316,10000,2,16,Linux,aarch64,25.351281105999988,0.005840174553936286,1.387540021583949,1.813165125049875
316,10000,3,16,Linux,aarch64,27.37722701000007,0.004390134629390555,1.2848604835015354,2.412044668177065
316,10000,4,16,Linux,aarch64,24.608517312000004,0.003741189743921444,1.4294204192402495,2.8304367193901223
316,10000,5,16,Linux,aarch64,23.064664182000115,0.003294522152967859,1.5250999041404474,3.214184131638556
316,10000,6,16,Linux,aarch64,22.072687265000013,0.003201886062393896,1.5936399909392711,3.3071760265835155
316,10000,7,16,Linux,aarch64,21.440079217999937,0.00296507458963249,1.64066171469498,3.571310098716092
316,10000,8,16,Linux,aarch64,20.756084191000127,0.002654758816978954,1.6947280040544603,3.98876190095913
316,10000,9,16,Linux,aarch64,20.48544985400008,0.002660143067819589,1.7171171433236248,3.9806884650307626
316,10000,10,16,Linux,aarch64,19.90620752299992,0.0024384438928155626,1.7670828103423126,4.342605895751862
316,10000,11,16,Linux,aarch64,19.95991184500008,0.0025065943609057137,1.7623282811147027,4.224537081290952
316,10000,12,16,Linux,aarch64,19.681953459999704,0.0023832642904819423,1.7872167620195416,4.443150039083429
316,10000,13,16,Linux,aarch64,19.420908230999885,0.0024206570580431997,1.8112395524763238,4.374515088874686
316,10000,14,16,Linux,aarch64,19.356926508000015,0.002310104403001176,1.8172263617605897,4.5838624486598984
316,10000,15,16,Linux,aarch64,18.99070648099996,0.0022555033145380287,1.8522700652655122,4.694828314880955
316,10000,16,16,Linux,aarch64,19.066981598999973,0.002475786814357835,1.844860286373009,4.27710526770359
1000,10,1,16,Linux,aarch64,0.26926812962500435,0.010553262415789121,1.0,1.0
1000,10,2,16,Linux,aarch64,0.2958409878571859,0.006234090037379187,0.9101785779426572,1.692831247625951
1000,10,3,16,Linux,aarch64,0.292143653857173,0.004793274014364476,0.9216976856072584,2.2016814361463837
1000,10,4,16,Linux,aarch64,0.28737617828574,0.0040699748252092565,0.9369883447933853,2.59295520709923
1000,10,5,16,Linux,aarch64,0.29633892914281595,0.003771209212806809,0.9086491957161482,2.7983762820558593
1000,10,6,16,Linux,aarch64,0.30483524614289437,0.00335884022315486,0.883323477294953,3.1419364169328516
1000,10,7,16,Linux,aarch64,0.30396206385713803,0.003217963935694102,0.8858609729389132,3.279484365480567
1000,10,8,16,Linux,aarch64,0.27599160575005044,0.0030400560592590414,0.9756388383379487,3.4714038853485114
1000,10,9,16,Linux,aarch64,0.2749924013748455,0.0029405727503660746,0.9791838911867302,3.588845885372275
1000,10,10,16,Linux,aarch64,0.31888977385714107,0.002913431211067982,0.8443924882509194,3.622279591053256
1000,10,11,16,Linux,aarch64,0.312600442571433,0.002661915687503837,0.8613811529184682,3.9645366926272754
1000,10,12,16,Linux,aarch64,0.3112517577142171,0.002693355633913681,0.8651136032209624,3.918258058054632
1000,10,13,16,Linux,aarch64,0.29848094714283696,0.002619145818301512,0.9021283676647779,4.029276393107734
1000,10,14,16,Linux,aarch64,0.31089810028567755,0.0025581459769944887,0.8660977001068185,4.1253558282815135
1000,10,15,16,Linux,aarch64,0.30897543899988833,0.0026903447701516277,0.8714871657649839,3.922643124730196
1000,10,16,16,Linux,aarch64,0.2876909852856703,0.002513612797725161,0.9359630415865395,4.198443939074429
1000,31,1,16,Linux,aarch64,0.4937951052000244,0.010661379478728741,1.0,1.0
1000,31,2,16,Linux,aarch64,0.5225611839999829,0.006199392637766382,0.9449517498032165,1.719745804416414
1000,31,3,16,Linux,aarch64,0.478342583399899,0.004738607799082697,1.032304298919603,2.2498970015607913
1000,31,4,16,Linux,aarch64,0.4510084497999742,0.004046010377764601,1.0948688553818149,2.635035129252213
1000,31,5,16,Linux,aarch64,0.4549234693999097,0.0036418326800098425,1.0854465386263548,2.927476470088661
1000,31,6,16,Linux,aarch64,0.40990800160006985,0.0033391307095155696,1.204648612060517,3.1928607791084223
1000,31,7,16,Linux,aarch64,0.41227205479990514,0.003199478993618964,1.1977409078567942,3.332223621405791
1000,31,8,16,Linux,aarch64,0.3852141038332775,0.0031700802710020793,1.2818718221535867,3.3631260306725994
1000,31,9,16,Linux,aarch64,0.35369229483346015,0.0027876892562672412,1.3961149632409526,3.8244504672678232
1000,31,10,16,Linux,aarch64,0.39041540450004203,0.0027762584285761947,1.2647941129074256,3.8401970684683104
1000,31,11,16,Linux,aarch64,0.387592200166561,0.002847268113796359,1.2740068169272358,3.7444241471568205
1000,31,12,16,Linux,aarch64,0.3766004908334253,0.0026852013463023417,1.311190816844781,3.970420874922471
1000,31,13,16,Linux,aarch64,0.392227548166602,0.002839926295037519,1.258950595153711,3.7541042869170274
1000,31,14,16,Linux,aarch64,0.3912579753333982,0.002629391222080036,1.2620703891831277,4.054695014268296
1000,31,15,16,Linux,aarch64,0.39357461266672544,0.002648592691790693,1.2546416595680285,4.025299741924707
1000,31,16,16,Linux,aarch64,0.37285399300011096,0.0025848480555491415,1.3243658763763795,4.124567189100703
1000,100,1,16,Linux,aarch64,1.2303402260001803,0.012248405506115,1.0,1.0
1000,100,2,16,Linux,aarch64,0.9854177169998669,0.006711718355698382,1.2485468900904149,1.8249284098335055
1000,100,3,16,Linux,aarch64,0.8341582413334739,0.005133792989750546,1.4749482352813241,2.3858393843632864
1000,100,4,16,Linux,aarch64,0.7875601406667556,0.004309086326876602,1.5622174897761625,2.8424599966167614
1000,100,5,16,Linux,aarch64,0.7169759843333546,0.0037789337000100755,1.7160131620644903,3.241233236265125
1000,100,6,16,Linux,aarch64,0.6770634240000012,0.003458319963746345,1.817171305357913,3.5417213081829737
1000,100,7,16,Linux,aarch64,0.6855001213334617,0.0032816135409918434,1.7948067224362765,3.7324338631333807
