n_samples,n_features,n_threads,n_cpus,system,machine,fit_time,predict_time,fit_speedup,predict_speedup
316,10,16,16,Linux,x86_64,0.11806426258823087,0.0016462687514395453,0.5442592049348873,1.4480957388783768
316,31,1,16,Linux,x86_64,0.09737963638095996,0.0023872469630052324,1.0,1.0
316,31,2,16,Linux,x86_64,0.11208434338889599,0.0020517933138451275,0.8688067703005093,1.1634929049122662
316,31,3,16,Linux,x86_64,0.10676213015789783,0.001754265934269979,0.9121177728183069,1.3608238730342002
316,31,4,16,Linux,x86_64,0.1048109641499991,0.0015112370619338434,0.9290978016536144,1.5796641196387875
316,31,5,16,Linux,x86_64,0.10347790050000186,0.0014669244699422228,0.9410669902503309,1.6273823308021156
316,31,6,16,Linux,x86_64,0.10340232300001731,0.0013940710564430804,0.9417548228674095,1.7124284676680706
316,31,7,16,Linux,x86_64,0.10475738364995664,0.0013221277851946799,0.9295730094439054,1.8056098583948272
316,31,8,16,Linux,x86_64,0.10591652878947332,0.0013219950978176867,0.9193998093963045,1.805791085720389
316,31,9,16,Linux,x86_64,0.10838436494737523,0.0012632310871210555,0.8984657190014586,1.8897943435241493
316,31,10,16,Linux,x86_64,0.11048816642106,0.0017155833164672453,0.881358063359069,1.3915074482777594
316,31,11,16,Linux,x86_64,0.12259660641177561,0.0017100970008535612,0.7943093959214721,1.3959716681648382
316,31,12,16,Linux,x86_64,0.12457867994117029,0.0016879615046397362,0.7816717629930376,1.4142780842118468
316,31,13,16,Linux,x86_64,0.11890937864707078,0.0016629344455539978,0.8189399144872146,1.4355628806581933
316,31,14,16,Linux,x86_64,0.12506469388234992,0.001689547675675859,0.7786341081405942,1.4129503401259613
316,31,15,16,Linux,x86_64,0.12939561893748674,0.0017097774760708117,0.7525729014674426,1.3962325486304177
316,31,16,16,Linux,x86_64,0.1309362595624819,0.0017011315161549695,0.7437178723934073,1.403328866895062
316,100,1,16,Linux,x86_64,0.20396483939999827,0.002553985126274329,1.0,1.0
316,100,2,16,Linux,x86_64,0.1704234212499879,0.002103211377497696,1.1968122568130448,1.2143264122662472
316,100,3,16,Linux,x86_64,0.16677509800000698,0.0016738321338942298,1.2229933715883035,1.525831100118978
316,100,4,16,Linux,x86_64,0.15509432353848332,0.0015099889320753443,1.315101898938221,1.6913932758196484
316,100,5,16,Linux,x86_64,0.15041158842858035,0.001409945423539022,1.3560447139140912,1.8114070825973674
316,100,6,16,Linux,x86_64,0.1498056244285603,0.0013391245589012908,1.3615299170376982,1.9072050537029899
316,100,7,16,Linux,x86_64,0.14593517799997763,0.0013191998108097811,1.397639980951197,1.9360108342545803
316,100,8,16,Linux,x86_64,0.15302159250003505,0.0012891616295097046,1.3329154145350535,1.9811209609501514
316,100,9,16,Linux,x86_64,0.16238051861542913,0.0013366425531030175,1.2560918091600297,1.9107465345505044
316,100,10,16,Linux,x86_64,0.1544054598461851,0.0013394940234242,1.320969087512728,1.9066790008853334
316,100,11,16,Linux,x86_64,0.1506374720714478,0.001330150877658992,1.3540113000784901,1.920071752137797
316,100,12,16,Linux,x86_64,0.16592276676919937,0.001690850482673156,1.2292757851833311,1.5104736654400082
316,100,13,16,Linux,x86_64,0.16975239341669143,0.0017060358252359588,1.2015432318490231,1.4970290122255152
316,100,14,16,Linux,x86_64,0.163719332923095,0.001690012646113507,1.2458201225130086,1.5112224941912031
316,100,15,16,Linux,x86_64,0.17152425425005427,0.0017253750586201807,1.1891311831774587,1.4802492440784472
316,100,16,16,Linux,x86_64,0.17340878674997384,0.0016937488187979118,1.1762082142589527,1.507888949016032
316,316,1,16,Linux,x86_64,0.535589532500012,0.0028152243094260515,1.0,1.0
316,316,2,16,Linux,x86_64,0.4238863310000397,0.002089165892481069,1.2635215937169764,1.347535071081753
316,316,3,16,Linux,x86_64,0.35752559650002996,0.0017048329923334653,1.4980452805145297,1.651319702332106
316,316,4,16,Linux,x86_64,0.34344141133340145,0.0015362073655922515,1.5594786034118626,1.8325809213528297
316,316,5,16,Linux,x86_64,0.3297667277142864,0.0014745804266824605,1.6241466694118782,1.9091697261707166
316,316,6,16,Linux,x86_64,0.31275006871435707,0.001370568482190427,1.712516114550178,2.0540559235148845
316,316,7,16,Linux,x86_64,0.2914684865714402,0.0012611295119783813,1.8375555409100346,2.2323038852763846
316,316,8,16,Linux,x86_64,0.2843639720000226,0.0012529821133371562,1.8834648029883665,2.2468192318628275
316,316,9,16,Linux,x86_64,0.3118665317142911,0.0012164583471112123,1.717367777670607,2.314279248534496
316,316,10,16,Linux,x86_64,0.31696240957145555,0.0013205109934037549,1.6897572593044963,2.1319203880079156
316,316,11,16,Linux,x86_64,0.3240841940000467,0.001655663111754634,1.6526246648731497,1.7003605923445024
316,316,12,16,Linux,x86_64,0.31673551757145496,0.0016533144520634259,1.690967708978782,1.7027760846779627
316,316,13,16,Linux,x86_64,0.3022941371428455,0.0012861484318759512,1.7717496527129983,2.188879789963138
316,316,14,16,Linux,x86_64,0.3171506288571046,0.001677273009214448,1.6887544395862675,1.6784532356748314
316,316,15,16,Linux,x86_64,0.30543656885713844,0.0017017336386081397,1.7535213105098846,1.6543272375626563
316,316,16,16,Linux,x86_64,0.3055112725714285,0.0016069694674710824,1.753092538917009,1.7518841312252322
316,1000,1,16,Linux,x86_64,1.6003714554999533,0.0030576967099248662,1.0,1.0
316,1000,2,16,Linux,x86_64,1.1330083784999943,0.002245367297418097,1.4124974588614319,1.3617801922388604
316,1000,3,16,Linux,x86_64,0.9524422436667616,0.0017524942600687255,1.6802818923053646,1.744768459215927
316,1000,4,16,Linux,x86_64,0.8967041906666205,0.0015936328996030355,1.7847261919342856,1.9186957740935948
316,1000,5,16,Linux,x86_64,0.8487355843332504,0.001482099190372234,1.8855948602145307,2.063085068656515
316,1000,6,16,Linux,x86_64,0.798324586333365,0.001390084660877403,2.004662618309577,2.199647831517606
316,1000,7,16,Linux,x86_64,0.7764820456666257,0.0012919342879242823,2.061054037799421,2.366758695473273
316,1000,8,16,Linux,x86_64,0.7713819449999543,0.001325008737084444,2.07468098763972,2.3076804132273403
316,1000,9,16,Linux,x86_64,0.8192784640000355,0.0013792923824963964,1.953391338625354,2.2168589841631023
316,1000,10,16,Linux,x86_64,0.7975801900000382,0.0013503407132259924,2.0065336069842417,2.2643890389855494
316,1000,11,16,Linux,x86_64,0.802410868000076,0.0017157130951962613,1.9944538631296327,1.7821725080294353
316,1000,12,16,Linux,x86_64,0.785412564333304,0.0017149065552681567,2.037618861952413,1.7830106838951
316,1000,13,16,Linux,x86_64,0.7652986706667283,0.0017437738186582173,2.091172396922772,1.7534938747260662
316,1000,14,16,Linux,x86_64,0.7674597323332364,0.0017383789226780642,2.08528394139259,1.7589356785425836
316,1000,15,16,Linux,x86_64,0.7444099643333478,0.0013612089972750664,2.149852275195103,2.24630950577458
316,1000,16,16,Linux,x86_64,0.7562610926667427,0.0017253632706887526,2.1161626203150186,1.7722045912709476
316,3162,1,16,Linux,x86_64,6.491033031999905,0.0032519386314973347,1.0,1.0
316,3162,2,16,Linux,x86_64,4.251039401000071,0.0023837534416640796,1.5269284567141082,1.3642093073296968
316,3162,3,16,Linux,x86_64,3.5447224950000873,0.001918195368165303,1.8311822832832911,1.6953114815451344
316,3162,4,16,Linux,x86_64,3.1284061030000885,0.0016878786472562955,2.0748690605657347,1.9266424377033693
316,3162,5,16,Linux,x86_64,2.9005057280000983,0.0015497059171188285,2.237896987873035,2.0984230592235535
316,3162,6,16,Linux,x86_64,2.763771592000012,0.0014632694352584453,2.3486141368515363,2.222378567569117
316,3162,7,16,Linux,x86_64,2.7610004279999885,0.001414529918670391,2.350971396517267,2.2989535877431595
316,3162,8,16,Linux,x86_64,2.532330874000081,0.0013465951372835959,2.5632641842519734,2.414934185829062
316,3162,9,16,Linux,x86_64,2.8716134639998927,0.0017593036860123962,2.260413218343981,1.848423701577137
316,3162,10,16,Linux,x86_64,2.8309544859998823,0.0013834424170137438,2.292877919479266,2.350613651500486
316,3162,11,16,Linux,x86_64,2.710114757999918,0.0013797228241423124,2.3951137171734858,2.3569506676233045
316,3162,12,16,Linux,x86_64,2.6789148200000454,0.0017531438176954573,2.423008370232464,1.8549183465005588
316,3162,13,16,Linux,x86_64,2.6855606880001233,0.001746325888304461,2.417012231748757,1.8621602378320692
316,3162,14,16,Linux,x86_64,2.566344640999887,0.0013609907802716332,2.5292912449478724,2.3893906399926506
316,3162,15,16,Linux,x86_64,2.594361892999814,0.0017812809697248038,2.50197670938438,1.8256180169037217
316,3162,16,16,Linux,x86_64,2.5679285530000016,0.001727794669255517,2.527731164645024,1.8821325759145617
316,10000,1,16,Linux,x86_64,23.75498656400009,0.004278136839749429,1.0,1.0
316,10000,2,16,Linux,x86_64,16.302495766999982,0.0026036985422614243,1.4571380298767305,1.643099909728291
316,10000,3,16,Linux,x86_64,12.481617513999936,0.0019775185237137175,1.90319776562256,2.1633864808078878
316,10000,4,16,Linux,x86_64,10.860719208000091,0.0017813075690097267,2.187238810713565,2.401683411769115
316,10000,5,16,Linux,x86_64,10.234317056000009,0.0015974261636049474,2.321111065254071,2.6781437146959344
316,10000,6,16,Linux,x86_64,9.480944380999972,0.0015132627534087213,2.5055506718935745,2.827094521498432
316,10000,7,16,Linux,x86_64,9.338210355000001,0.0014089685711240517,2.5438478745856106,3.0363607304145916
316,10000,8,16,Linux,x86_64,8.792706151999937,0.0013653791494847604,2.701669560354513,3.1332958624451144
316,10000,9,16,Linux,x86_64,9.582102300000088,0.0013628504911429263,2.479099661042011,3.139109438307982
316,10000,10,16,Linux,x86_64,9.142589201999954,0.0014026328281880457,2.5982778006479452,3.050076081048258
316,10000,11,16,Linux,x86_64,9.208345455999961,0.0017906865040299615,2.579723651497224,2.389104307270664
316,10000,12,16,Linux,x86_64,8.891283321999936,0.0013859609196685894,2.671716298278619,3.0867658525122166
316,10000,13,16,Linux,x86_64,8.711325214999988,0.0013261975560018863,2.7269084757731807,3.2258669309019177
316,10000,14,16,Linux,x86_64,8.69033829,0.0018205160982730745,2.7334938838152056,2.3499582584343153
316,10000,15,16,Linux,x86_64,8.785248569999794,0.0018022506324328574,2.703962941369643,2.373774636424665
316,10000,16,16,Linux,x86_64,8.659266553999942,0.0017677551952278404,2.7433023820045177,2.420095752680299
1000,10,1,16,Linux,x86_64,0.1562921396153937,0.007601900803029532,1.0,1.0
1000,10,2,16,Linux,x86_64,0.1496068029999833,0.005241043764395841,1.0446860468999606,1.450455509391427
1000,10,3,16,Linux,x86_64,0.19214495927270614,0.003981022260437642,0.8134074409600957,1.9095348645937587
1000,10,4,16,Linux,x86_64,0.1859206311817781,0.003278201705397314,0.8406390330214829,2.3189240584292206
1000,10,5,16,Linux,x86_64,0.18510618200002682,0.0028757560387955906,0.8443377629352814,2.643444263169598
1000,10,6,16,Linux,x86_64,0.1849297674545431,0.002550639101914935,0.8451432225685965,2.98039059987839
1000,10,7,16,Linux,x86_64,0.18357615790908063,0.002355749985861394,0.8513749355883141,3.226955682332245
1000,10,8,16,Linux,x86_64,0.19040515263633428,0.0022510328931390675,0.8208398641075907,3.377072288103562
1000,10,9,16,Linux,x86_64,0.1946651582727141,0.0024624221672767876,0.8028768013865012,3.087163892549154
1000,10,10,16,Linux,x86_64,0.19381527863635545,0.0022768732821400028,0.8063974146673737,3.338745666111294
1000,10,11,16,Linux,x86_64,0.1983791326363809,0.0022698190453549548,0.7878456647044094,3.349121956918264
1000,10,12,16,Linux,x86_64,0.2527442611250592,0.002552668301019269,0.6183805674545446,2.9780213903992645
1000,10,13,16,Linux,x86_64,0.2537641881249897,0.002519104588157665,0.61589517721237,3.017699558313752
1000,10,14,16,Linux,x86_64,0.2621446422500071,0.0024589112371047905,0.5962057369318197,3.0915718665714342
1000,10,15,16,Linux,x86_64,0.25688076549997163,0.0024305278274598763,0.6084228973360443,3.12767486845613
1000,10,16,16,Linux,x86_64,0.2610502967499997,0.0024490296205635035,0.5987050831245373,3.104046083885417
1000,31,1,16,Linux,x86_64,0.2568274566250466,0.007564101841507919,1.0,1.0
1000,31,2,16,Linux,x86_64,0.20689300880001155,0.004781672420050071,1.2413539641317848,1.5818946128117894
1000,31,3,16,Linux,x86_64,0.2278280359999927,0.0039163057358221785,1.1272864443472392,1.931438031591763
1000,31,4,16,Linux,x86_64,0.22327264099996885,0.003289791791118172,1.1502862844045563,2.2992646105840473
1000,31,5,16,Linux,x86_64,0.21908381999999166,0.0028667597363907114,1.1722794345335787,2.6385545134770254
1000,31,6,16,Linux,x86_64,0.21731517519995122,0.00256248681946047,1.181820166901553,2.9518598043366855
1000,31,7,16,Linux,x86_64,0.21447722089999388,0.0023629569645831966,1.1974579656867137,3.201117055825075
1000,31,8,16,Linux,x86_64,0.22780721666665865,0.0022893154405069743,1.1273894672127622,3.304088946271568
1000,31,9,16,Linux,x86_64,0.2558499757500101,0.002576381151873254,1.0038205236180735,2.9359405288336924
1000,31,10,16,Linux,x86_64,0.26483404150002343,0.002641151390508162,0.9697675388344057,2.863941032949487
1000,31,11,16,Linux,x86_64,0.2626534984999864,0.0022906392402754373,0.9778185255166508,3.3021794565076847
1000,31,12,16,Linux,x86_64,0.25760552687501104,0.0021369438194449816,0.9969796057584511,3.539682125790517
1000,31,13,16,Linux,x86_64,0.25876554212493375,0.0025019515787528235,0.9925102643730229,3.023280668476599
1000,31,14,16,Linux,x86_64,0.2893690275714107,0.00244559249143946,0.8875430061763141,3.092952676288165
1000,31,15,16,Linux,x86_64,0.2870485905714304,0.0024499531885007527,0.8947177065519732,3.087447497777199
1000,31,16,16,Linux,x86_64,0.2920059957142972,0.0023942896459336256,0.8795280247475815,3.1592258916353395
1000,100,1,16,Linux,x86_64,0.5830471857499901,0.008895256359998409,1.0,1.0
1000,100,2,16,Linux,x86_64,0.426308285200048,0.005509446203298062,1.367665621315315,1.61454636850316
1000,100,3,16,Linux,x86_64,0.37460224983332563,0.00404960954250532,1.5564433636194372,2.1965713648766476
1000,100,4,16,Linux,x86_64,0.34298014733330245,0.0032664515530171218,1.6999444145185305,2.7232169881050683
1000,100,5,16,Linux,x86_64,0.33234599371430057,0.0028284963545179816,1.7543379393079235,3.1448710710869183
1000,100,6,16,Linux,x86_64,0.32810465714283055,0.0025923566295334684,1.777015879101582,3.4313397542062862
